Unnamed: 0,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1591796,1774230,SB2247,SB2247,Upper Colorado and San Juan River Basins Endangered Fish Recovery Programs Reauthorization Act of 2023,A bill to reauthorize the Bureau of Reclamation to provide cost-shared funding to implement the endangered and threatened fish recovery programs for the Upper Colorado and San Juan River Basins.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2247.json,1,2023-07-11,https://www.congress.gov/118/bills/s2247/BILLS-118s2247is.pdf
1591797,1774141,SB2248,SB2248,Vessel Tracking for Sanctions Enforcement Act of 2023,A bill to require a pilot program on the use of big data analytics to identify vessels evading sanctions and export controls and to require a report on the availability in the United States of emerging and foundational technologies subject to export controls.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2248.json,1,2023-07-11,https://www.congress.gov/118/bills/s2248/BILLS-118s2248is.pdf
1591798,1774160,SB2249,SB2249,Passport Act of 2023,"A bill to improve the timeliness, resiliency, and transparency of passport processing operations, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2249.json,1,2023-07-11,https://www.congress.gov/118/bills/s2249/BILLS-118s2249is.pdf
1591799,1694052,SB225,SB225,Stop Settlement Slush Funds Act of 2023,"A bill to limit donations made pursuant to settlement agreements to which the United States is a party, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB225.json,1,2023-02-02,https://www.congress.gov/118/bills/s225/BILLS-118s225is.pdf
1591800,1774144,SB2250,SB2250,Voluntary Groundwater Conservation Act of 2023,"A bill to amend the Food Security Act of 1985 to establish a groundwater conservation easement program, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2250.json,1,2023-07-11,https://www.congress.gov/118/bills/s2250/BILLS-118s2250is.pdf
1591801,1774216,SB2251,SB2251,Federal Information Security Modernization Act of 2023,"A bill to improve the cybersecurity of the Federal Government, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2251.json,1,2023-07-11,https://www.congress.gov/118/bills/s2251/BILLS-118s2251is.pdf
1591802,1774262,SB2252,SB2252,Promoting New and Diverse Depository Institutions Act,"A bill to require the Federal banking regulators to jointly conduct a study and develop a strategic plan to address challenges faced by proposed depository institutions seeking de novo depository institution charters, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2252.json,1,2023-07-12,https://www.congress.gov/118/bills/s2252/BILLS-118s2252is.pdf
1591803,1774280,SB2253,SB2253,Fairness for Farm Workers Act,"A bill to amend the Fair Labor Standards Act of 1938 to provide increased labor law protections for agricultural workers, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2253.json,1,2023-07-12,https://www.congress.gov/118/bills/s2253/BILLS-118s2253is.pdf
1591804,1774292,SB2254,SB2254,Medicare PBM Accountability Act,A bill to amend title XVIII of the Social Security Act to establish pharmacy benefit manager reporting requirements with respect to prescription drug plans and MA-PD plans under Medicare part D.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2254.json,1,2023-07-12,https://www.congress.gov/118/bills/s2254/BILLS-118s2254is.pdf
1591805,1774259,SB2255,SB2255,"A bill to amend the Foreign Assistance Act of 1961 to clarify the meaning of the term ""aggregate value"" for purposes of the Presidential drawdown authority.","A bill to amend the Foreign Assistance Act of 1961 to clarify the meaning of the term ""aggregate value"" for purposes of the Presidential drawdown authority.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2255.json,1,2023-07-12,https://www.congress.gov/118/bills/s2255/BILLS-118s2255is.pdf
1591806,1774264,SB2256,SB2256,Federal Cybersecurity Workforce Expansion Act,"A bill to authorize the Director of the Cybersecurity and Infrastructure Security Agency to establish an apprenticeship program and to establish a pilot program on cybersecurity training for veterans and members of the Armed Forces transitioning to civilian life, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2256.json,1,2023-07-12,https://www.congress.gov/118/bills/s2256/BILLS-118s2256is.pdf
1591807,1774263,SB2257,SB2257,Federal Reserve Racial and Economic Equity Act,"A bill to amend the Federal Reserve Act to add additional demographic reporting requirements, to modify the goals of the Federal Reserve System, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2257.json,1,2023-07-12,https://www.congress.gov/118/bills/s2257/BILLS-118s2257is.pdf
1591808,1774293,SB2258,SB2258,Hot Foods Act of 2023,A bill to amend the Food and Nutrition Act of 2008 to permit supplemental nutrition assistance program benefits to be used to purchase additional types of food items.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2258.json,1,2023-07-12,https://www.congress.gov/118/bills/s2258/BILLS-118s2258is.pdf
1591809,1774270,SB2259,SB2259,LINC VA Act Leveraging Integrated Networks in Communities for Veterans Act,"A bill to require the Secretary of Veterans Affairs to carry out a pilot program to establish community integration network infrastructure for services for veterans, to require the collection from veterans of information related to social determinants of health, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2259.json,1,2023-07-12,https://www.congress.gov/118/bills/s2259/BILLS-118s2259is.pdf
1591810,1694077,SB226,SB226,ESP Family Leave Act,"A bill to establish eligibility requirements for education support professionals and school support staff under the Family and Medical Leave Act of 1993, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB226.json,1,2023-02-02,https://www.congress.gov/118/bills/s226/BILLS-118s226is.pdf
1591811,1774269,SB2260,SB2260,Grant Transparency Act of 2023,"A bill to require transparency in notices of funding opportunity, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2260.json,1,2023-07-12,https://www.congress.gov/118/bills/s2260/BILLS-118s2260is.pdf
1591812,1774287,SB2261,SB2261,Senator Paul Simon Study Abroad Program Act of 2023,A bill to ensure that significantly more students graduate college with the international knowledge and experience essential for success in today's global economy through the establishment of the Senator Paul Simon Study Abroad Program in the Department of State.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2261.json,1,2023-07-12,https://www.congress.gov/118/bills/s2261/BILLS-118s2261is.pdf
1591813,1774260,SB2262,SB2262,Baaj Nwaavjo I’tah Kukveni Grand Canyon National Monument Act,"A bill to designate the Baaj Nwaavjo I'tah Kukveni Grand Canyon National Monument in the State of Arizona, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2262.json,1,2023-07-12,https://www.congress.gov/118/bills/s2262/BILLS-118s2262is.pdf
1591814,1774283,SB2263,SB2263,The Rural Vital Emergency Transportation Services (VETS) Act,"A bill to require the Secretary of Veterans Affairs to reimburse the cost of transportation by ambulance for highly rural veterans seeking care under the laws administered by the Secretary, regardless of whether such veteran qualifies for payments or allowances for beneficiary travel.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2263.json,1,2023-07-12,https://www.congress.gov/118/bills/s2263/BILLS-118s2263is.pdf
1591815,1774284,SB2264,SB2264,Fentanyl Trafficking Prevention Act,"A bill to allow for civil and criminal actions against certain providers of interactive computer services, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2264.json,1,2023-07-12,https://www.congress.gov/118/bills/s2264/BILLS-118s2264is.pdf
1591816,1774290,SB2265,SB2265,STEADFAST Act Speeding the Execution of Arms Deliveries for Allies and Securing Trust Act,"A bill to streamline and expedite the foreign military sales process, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2265.json,1,2023-07-12,https://www.congress.gov/118/bills/s2265/BILLS-118s2265is.pdf
1591817,1774276,SB2266,SB2266,Strengthening American Communities Act of 2023,"A bill to amend the Higher Education Act of 1965 to provide greater access to higher education for America's students, to eliminate educational barriers for participation in a public service career, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2266.json,1,2023-07-12,https://www.congress.gov/118/bills/s2266/BILLS-118s2266is.pdf
1591818,1774279,SB2267,SB2267,Dairy Business Innovation Act of 2023,A bill to amend the Agriculture Improvement Act of 2018 to reauthorize the dairy business innovation initiatives.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2267.json,1,2023-07-12,https://www.congress.gov/118/bills/s2267/BILLS-118s2267is.pdf
1591819,1774274,SB2268,SB2268,Ensuring Interagency Cooperation to Support Veterans Act of 2023,"A bill to amend title 38, United States Code, to improve the Department of Veterans Affairs-Department of Defense Joint Executive Committee, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2268.json,1,2023-07-12,https://www.congress.gov/118/bills/s2268/BILLS-118s2268is.pdf
1591820,1774294,SB2269,SB2269,Fire Safe Electrical Corridors Act of 2023,"A bill to authorize the Secretary of Agriculture to permit removal of trees around electrical lines on National Forest System land without conducting a timber sale, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2269.json,1,2023-07-12,https://www.congress.gov/118/bills/s2269/BILLS-118s2269is.pdf
1591821,1694360,SB227,SB227,Improving Access to Our Courts Act,"A bill to amend title 28, United States Code, to provide an additional place for holding court for the Pecos Division of the Western District of Texas, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB227.json,2,2023-03-03,https://www.congress.gov/118/bills/s227/BILLS-118s227es.pdf
1591822,1774295,SB2270,SB2270,Executive Branch Accountability and Transparency Act of 2023,A bill to establish and maintain a database within each agency for executive branch ethics records of noncareer appointees.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2270.json,1,2023-07-12,https://www.congress.gov/118/bills/s2270/BILLS-118s2270is.pdf
1591823,1774257,SB2271,SB2271,PFAS Community Engagement and Transparency Act,"A bill to require community engagement and reporting relating to activities of the Department of Defense with respect to perfluoroalkyl substances and polyfluoroalkyl substances, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2271.json,1,2023-07-12,https://www.congress.gov/118/bills/s2271/BILLS-118s2271is.pdf
1591824,1774296,SB2272,SB2272,Wildland Firefighter Paycheck Protection Act of 2023,"A bill to amend title 5, United States Code, to provide for special base rates of pay for wildland firefighters, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2272.json,1,2023-07-12,https://www.congress.gov/118/bills/s2272/BILLS-118s2272rs.pdf
1591825,1774278,SB2273,SB2273,Native American Child Protection Act,A bill to amend the Indian Child Protection and Family Violence Prevention Act.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2273.json,1,2023-07-12,https://www.congress.gov/118/bills/s2273/BILLS-118s2273rs.pdf
1591826,1774275,SB2274,SB2274,"A bill to designate the facility of the United States Postal Service located at 112 Wyoming Street in Shoshoni, Wyoming, as the ""Dessie A. Bebout Post Office"".","A bill to designate the facility of the United States Postal Service located at 112 Wyoming Street in Shoshoni, Wyoming, as the ""Dessie A. Bebout Post Office"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2274.json,1,2023-07-12,https://www.congress.gov/118/bills/s2274/BILLS-118s2274is.pdf
1591827,1774258,SB2275,SB2275,AIRSHIP Act of 2023 Asserting International Restrictions to Strategically Hinder Intelligence Programs Act of 2023,A bill to include certain persons of the People's Republic of China on entity lists maintained by the Department of the Treasury.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2275.json,1,2023-07-12,https://www.congress.gov/118/bills/s2275/BILLS-118s2275is.pdf
